Date (dd/mm/yy),Generated (kWh),Efficiency (kWh/kW),Exported (kWh),Peak Power (kW),Peak Time (hh:mm:am/pm),Weather Conditions (category)
24/08/09,129.419,5.359,,,,Not Sure
23/08/09,127.35,5.273,,,,Not Sure
22/08/09,129.633,5.368,,,,Not Sure
21/08/09,46.52,1.926,,,,Not Sure
20/08/09,134.597,5.573,,,,Not Sure
19/08/09,133.523,5.529,,,,Not Sure
18/08/09,132.336,5.48,,,,Not Sure
17/08/09,136.385,5.647,,,,Not Sure
16/08/09,139.764,5.787,,,,Not Sure
15/08/09,143.8,5.954,,,,Not Sure
14/08/09,144.801,5.996,,,,Not Sure
13/08/09,138.36,5.729,,,,Not Sure
12/08/09,140.684,5.825,,,,Not Sure
11/08/09,141.083,5.842,,,,Not Sure
10/08/09,139.537,5.778,,,,Not Sure
09/08/09,135.799,5.623,,,,Not Sure
08/08/09,133.753,5.538,,,,Not Sure
07/08/09,140.415,5.814,,,,Not Sure
06/08/09,132.23,5.475,,,,Not Sure
05/08/09,134.831,5.583,,,,Not Sure
04/08/09,125.933,5.215,,,,Not Sure
03/08/09,118.055,4.888,,,,Not Sure
02/08/09,141.841,5.873,,,,Not Sure
01/08/09,137.608,5.698,,,,Not Sure
31/07/09,118.046,4.888,,,,Partly Cloudy
30/07/09,127.805,5.292,,,,Fine
29/07/09,129.166,5.348,,,,Fine
28/07/09,120.601,4.994,,,,Partly Cloudy
27/07/09,116.689,4.832,,,,Partly Cloudy
26/07/09,113.501,4.7,,,,Partly Cloudy
25/07/09,120.77,5.001,,,,Fine
24/07/09,121.592,5.035,,,,Fine
23/07/09,114.243,4.731,,,,Partly Cloudy
22/07/09,117.154,4.851,,,,Partly Cloudy
21/07/09,108.414,4.489,,,,Partly Cloudy
20/07/09,128.267,5.311,,,,Fine
19/07/09,116.093,4.807,,,,Partly Cloudy
18/07/09,111.746,4.627,,,,Partly Cloudy
17/07/09,113.78,4.711,,,,Partly Cloudy
16/07/09,123.765,5.125,,,,Fine
15/07/09,123.776,5.125,,,,Fine
14/07/09,131.138,5.43,,,,Fine
13/07/09,131.293,5.437,,,,Fine
12/07/09,123.196,5.101,,,,Fine
11/07/09,125.619,5.202,,,,Fine
10/07/09,125.26,5.187,,,,Fine
09/07/09,125.028,5.177,,,,Fine
08/07/09,123.566,5.117,,,,Fine
07/07/09,132.703,5.495,,,,Fine
06/07/09,126.191,5.225,,,,Fine
05/07/09,133.039,5.509,,,,Fine
04/07/09,135.637,5.616,,,,Fine
03/07/09,132.311,5.479,,,,Fine
02/07/09,137.079,5.676,,,,Fine
01/07/09,110.934,4.594,,,,Partly Cloudy
30/06/09,129.9,5.379,,,,Fine
29/06/09,65.249,2.702,,,,Mostly Cloudy
28/06/09,124.333,5.148,,,,Fine
27/06/09,126.254,5.228,,,,Fine
26/06/09,128.014,5.301,,,,Fine
25/06/09,135.101,5.594,,,,Fine
24/06/09,128.347,5.315,,,,Fine
23/06/09,122.912,5.09,,,,Fine
22/06/09,139.208,5.764,,,,Fine
21/06/09,121.376,5.026,,,,Fine
20/06/09,64.133,2.656,,,,Mostly Cloudy
19/06/09,114.371,4.736,,,,Partly Cloudy
18/06/09,126.232,5.227,,,,Fine
17/06/09,120.161,4.976,,,,Partly Cloudy
16/06/09,116.347,4.818,,,,Partly Cloudy
15/06/09,139.069,5.759,,,,Fine
14/06/09,128.686,5.329,,,,Fine
13/06/09,110.894,4.592,,,,Partly Cloudy
12/06/09,72.737,3.012,,,,Mostly Cloudy
11/06/09,98.388,4.074,,,,Partly Cloudy
10/06/09,73.17,3.03,,,,Mostly Cloudy
09/06/09,89.652,3.712,,,,Mostly Cloudy
08/06/09,108.286,4.484,,,,Partly Cloudy
07/06/09,117.601,4.87,,,,Partly Cloudy
06/06/09,102.452,4.242,,,,Partly Cloudy
05/06/09,113.777,4.711,,,,Partly Cloudy
04/06/09,123.514,5.114,,,,Fine
03/06/09,119.615,4.953,,,,Partly Cloudy
02/06/09,126.34,5.231,,,,Fine
01/06/09,123.992,5.134,,,,Fine
31/05/09,56.03,2.32,,,,Cloudy
30/05/09,40.359,1.671,,,,Cloudy
29/05/09,32.624,1.351,,,,Cloudy
28/05/09,95.222,3.943,,,,Mostly Cloudy
27/05/09,124.022,5.135,,,,Fine
26/05/09,130.52,5.405,,,,Fine
25/05/09,162.259,6.719,,,,Fine
24/05/09,131.992,5.466,,,,Fine
23/05/09,125.596,5.201,,,,Fine
22/05/09,124.684,5.163,,,,Fine
21/05/09,122.179,5.059,,,,Fine
20/05/09,138.261,5.725,,,,Fine
19/05/09,128.251,5.311,,,,Fine
18/05/09,125.197,5.184,,,,Fine
17/05/09,124.812,5.168,,,,Fine
16/05/09,146.022,6.046,,,,Fine
15/05/09,139.619,5.781,,,,Fine
14/05/09,145.035,6.006,,,,Fine
13/05/09,148.372,6.144,,,,Fine
12/05/09,142.467,5.899,,,,Fine
11/05/09,138.169,5.721,,,,Fine
10/05/09,138.087,5.718,,,,Fine
09/05/09,128.301,5.313,,,,Fine
08/05/09,132.021,5.467,,,,Fine
07/05/09,130.99,5.424,,,,Fine
06/05/09,126.816,5.251,,,,Fine
05/05/09,134.607,5.574,,,,Fine
04/05/09,130.199,5.391,,,,Fine
03/05/09,137.1,5.677,,,,Fine
02/05/09,119.333,4.941,,,,Partly Cloudy
01/05/09,104.684,4.335,,,,Partly Cloudy
30/04/09,138.502,5.735,,,,Fine
29/04/09,139.486,5.776,,,,Fine
28/04/09,127.745,5.29,,,,Fine
27/04/09,110.1,4.559,,,,Partly Cloudy
26/04/09,137.516,5.694,,,,Fine
25/04/09,171.058,7.083,,,,Fine
24/04/09,62.833,2.602,,,,Mostly Cloudy
23/04/09,112.695,4.666,,,,Partly Cloudy
22/04/09,142.758,5.911,,,,Fine
21/04/09,124.088,5.138,,,,Fine
20/04/09,139.927,5.794,,,,Fine
19/04/09,129.327,5.355,,,,Fine
18/04/09,130.577,5.407,,,,Fine
17/04/09,138.44,5.733,,,,Fine
16/04/09,154.972,6.417,,,,Fine
15/04/09,134.668,5.576,,,,Fine
14/04/09,68.08,2.819,,,,Mostly Cloudy
13/04/09,140.07,5.8,,,,Fine
12/04/09,140.462,5.816,,,,Fine
11/04/09,114.973,4.761,,,,Partly Cloudy
10/04/09,103.398,4.281,,,,Partly Cloudy
09/04/09,97.995,4.058,,,,Partly Cloudy
08/04/09,120.408,4.986,,,,Partly Cloudy
07/04/09,134.417,5.566,,,,Fine
06/04/09,126.504,5.238,,,,Fine
05/04/09,137.407,5.69,,,,Fine
04/04/09,128.554,5.323,,,,Fine
03/04/09,106.25,4.4,,,,Partly Cloudy
02/04/09,71.026,2.941,,,,Mostly Cloudy
01/04/09,140.621,5.823,,,,Fine
31/03/09,126.817,5.251,,,,Fine
30/03/09,136.517,5.653,,,,Fine
29/03/09,91.881,3.805,,,,Mostly Cloudy
28/03/09,130.411,5.4,,,,Fine
27/03/09,128.911,5.338,,,,Fine
26/03/09,132.296,5.478,,,,Fine
